year,title,clean_test,budget,domgross,intgross,budget_2013,domgross_2013,intgross_2013,imdb_id,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error,rating
2006,Lady in the Water,men,75000000,42285169,72785169,86684726,48873044,84124832,452637,English,USA,M. Night Shyamalan,36,5.7,M. Night Shyamalan,21-Jul-06,"Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban","Fantasy, Mystery, Thriller",2 wins & 4 nominations.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEyNTc0NTk5M15BMl5BanBnXkFtZTcwMDE5NzkyMw@@._V1_SX300.jpg,"67,260",NA,2
2006,Last Holiday,ok,45000000,38399961,43343247,52010836,44382535,50095967,408985,"English, French",USA,"Jeffrey Price (screenplay), Peter S. Seaman (screenplay), J.B. Priestley",52,6.3,Wayne Wang,13-Jan-06,"Queen Latifah, LL Cool J, Timothy Hutton, Giancarlo Esposito","Adventure, Comedy, Drama",7 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkwMDA2ODc3NV5BMl5BanBnXkFtZTcwNjU3ODczMQ@@._V1_SX300.jpg,"16,794",NA,3
2006,Letters from Iwo Jima,notalk,13000000,13756082,68756082,15025353,15899229,79468028,498380,"Japanese, English",USA,"Iris Yamashita (screenplay), Iris Yamashita (story), Paul Haggis (story), Tadamichi Kuribayashi (book), Tsuyoko Yoshido (book)",89,8,Clint Eastwood,2-Feb-07,"Ken Watanabe, Kazunari Ninomiya, Tsuyoshi Ihara, Ryô Kase","Drama, History, War",Won 1 Oscar. Another 26 wins & 19 nominations.,141 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE0NzgwODI4M15BMl5BanBnXkFtZTcwNjg3OTA0MQ@@._V1_SX300.jpg,"112,489",NA,1
2006,Little Children,ok,14000000,5463019,14763019,16181149,6314137,17063043,404203,English,USA,"Todd Field (screenplay), Tom Perrotta (screenplay), Tom Perrotta (based on the novel by)",75,7.6,Todd Field,3-Nov-06,"Kate Winslet, Jennifer Connelly, Patrick Wilson, Jackie Earle Haley",Drama,Nominated for 3 Oscars. Another 12 wins & 30 nominations.,136 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYwNzEwNTI3MV5BMl5BanBnXkFtZTcwODUyODczMQ@@._V1_SX300.jpg,"79,815",NA,3
2006,Little Miss Sunshine,ok,8000000,59891098,100550977,9246371,69221912,116216452,449059,English,USA,Michael Arndt,80,7.9,"Jonathan Dayton, Valerie Faris",18-Aug-06,"Abigail Breslin, Greg Kinnear, Paul Dano, Alan Arkin","Adventure, Comedy, Drama",Won 2 Oscars. Another 54 wins & 55 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgzNTgzODU0NV5BMl5BanBnXkFtZTcwMjEyMjMzMQ@@._V1_SX300.jpg,"278,063",NA,3
2006,London To Brighton,ok,825000,#N/A,610776,953532,#N/A,705933,490166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2006,Lucky Number Slevin,notalk,27000000,22495466,55495466,31206501,26000177,64141457,425210,English,"Germany, USA",Jason Smilovic,53,7.8,Paul McGuigan,7-Apr-06,"Josh Hartnett, Bruce Willis, Lucy Liu, Morgan Freeman","Crime, Drama, Mystery",4 wins & 3 nominations.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMzc1OTEwMTk4OF5BMl5BanBnXkFtZTcwMTEzMDQzMQ@@._V1_SX300.jpg,"216,029",NA,1
2006,Man of the Year,notalk,20000000,37442180,41342180,23115927,43275535,47783141,483726,English,USA,Barry Levinson,39,6.1,Barry Levinson,13-Oct-06,"Robin Williams, Christopher Walken, Laura Linney, Lewis Black","Comedy, Drama, Romance",1 nomination.,115 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM0NzQxMjk0OV5BMl5BanBnXkFtZTcwMDUyNDgzMQ@@._V1_SX300.jpg,"23,455",NA,1
2006,Marie Antoinette,ok,40000000,15962471,60862471,46231854,18449366,70344622,422720,"English, Latin, French","USA, France, Japan",Sofia Coppola,65,6.4,Sofia Coppola,20-Oct-06,"Kirsten Dunst, Jason Schwartzman, Judy Davis, Rip Torn","Biography, Drama, History",Won 1 Oscar. Another 8 wins & 9 nominations.,123 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIzOTk1NzY5NV5BMl5BanBnXkFtZTcwOTMzNDgzMQ@@._V1_SX300.jpg,"63,015",NA,3
2006,Miss Potter,ok,30000000,3005605,35891257,34673890,3473867,41482984,482546,English,"UK, USA, Isle Of Man",Richard Maltby Jr.,57,7,Chris Noonan,5-Jan-07,"Renée Zellweger, Ewan McGregor, Emily Watson, Barbara Flynn","Biography, Drama",Nominated for 1 Golden Globe. Another 4 wins & 3 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTA0NjgzMDIzNjVeQTJeQWpwZ15BbWU3MDE3ODk0NDE@._V1_SX300.jpg,"20,120",NA,3
2006,Monster House,ok,75000000,73661010,141267370,86684726,85137126,163276310,385880,English,USA,"Dan Harmon (screenplay), Rob Schrab (screenplay), Pamela Pettler (screenplay), Dan Harmon (story), Rob Schrab (story)",68,6.7,Gil Kenan,21-Jul-06,"Ryan Newman, Steve Buscemi, Mitchel Musso, Catherine O'Hara","Animation, Comedy, Family",Nominated for 1 Oscar. Another 5 wins & 15 nominations.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI4NDY5MzI3MV5BMl5BanBnXkFtZTcwMTI5OTMzMQ@@._V1_SX300.jpg,"51,677",NA,3
2006,Nacho Libre,nowomen,32000000,80197993,99296462,36985483,92692547,114766488,457510,"English, Spanish","Germany, USA","Jared Hess, Jerusha Hess, Mike White",52,5.7,Jared Hess,16-Jun-06,"Jack Black, Ana de la Reguera, Héctor Jiménez, Darius Rose","Comedy, Family, Sport",1 win & 10 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE1OTQxNTk4NV5BMl5BanBnXkFtZTcwNDQzMjYzMQ@@._V1_SX300.jpg,"54,624",NA,0
2006,Night at the Museum,ok,110000000,250863268,574480841,127137598,289946849,663982857,477347,"English, Italian, Hebrew","USA, UK","Robert Ben Garant (screenplay), Thomas Lennon (screenplay), Robert Ben Garant (screen story), Thomas Lennon (screen story), Milan Trenc (book)",48,6.3,Shawn Levy,22-Dec-06,"Ben Stiller, Carla Gugino, Dick Van Dyke, Mickey Rooney","Action, Adventure, Comedy",2 wins & 8 nominations.,108 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyOTM4MDMxN15BMl5BanBnXkFtZTcwODg5NTQzMw@@._V1_SX300.jpg,"160,881",NA,3
2006,Notes on a Scandal,ok,27500000,17510118,49752391,31784400,20238130,57503632,465551,"English, French",UK,"Patrick Marber (screenplay), Zoe Heller (novel)",73,7.5,Richard Eyre,2-Feb-07,"Judi Dench, Cate Blanchett, Tom Georgeson, Michael Maloney","Drama, Thriller",Nominated for 4 Oscars. Another 15 wins & 38 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI2NTcyMjE3NF5BMl5BanBnXkFtZTcwNDAyNzkzMQ@@._V1_SX300.jpg,"55,173",NA,3
2006,Once,men,150000,9445857,18997174,173369,10917487,21956864,907657,"English, Czech",Ireland,John Carney,88,8,John Carney,23-Mar-07,"Glen Hansard, Markéta Irglová, Hugh Walsh, Gerard Hendrick","Drama, Music, Romance",Won 1 Oscar. Another 16 wins & 21 nominations.,85 min,movie,http://ia.media-imdb.com/images/M/MV5BMTEwNjExOTc2MTJeQTJeQWpwZ15BbWU3MDYzODQ3NDE@._V1_SX300.jpg,"68,058",NA,2
2006,Open Season,notalk,85000000,85105259,189901703,98242689,98364347,219487695,400717,English,USA,"Steve Bencich (screenplay), Ron J. Friedman (screenplay), Nat Mauldin (screenplay), Jill Culton (screen story), Anthony Stacchi (screen story), Steve Moore (original story), John B. Carls (original story), Sam Harper (additional story material), Dan Wilson (additional story material), David Gilbreth (additional story material)",49,6.2,"Roger Allers, Jill Culton, Anthony Stacchi",29-Sep-06,"Martin Lawrence, Ashton Kutcher, Gary Sinise, Debra Messing","Animation, Adventure, Comedy",1 win & 8 nominations.,83 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQwOTg2MjU0OV5BMl5BanBnXkFtZTcwMzIzNTQzMQ@@._V1_SX300.jpg,"48,981",NA,1
2006,Paris je t&#39;aime,dubious,13000000,4857374,4857374,15025353,5614135,5614135,401711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
2006,Perfume: The Story of a Murderer,ok,63700000,2223293,133603463,73624227,2569674,154418394,396171,English,"Germany, France, Spain, USA","Andrew Birkin (screenplay), Bernd Eichinger (screenplay), Tom Tykwer (screenplay), Patrick Süskind (novel)",56,7.5,Tom Tykwer,5-Jan-07,"Ben Whishaw, Francesc Albiol, Gonzalo Cunill, Roger Salvany","Crime, Drama, Fantasy",12 wins & 13 nominations.,147 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI0NjUyMTk3Nl5BMl5BanBnXkFtZTcwOTA5MzkzMQ@@._V1_SX300.jpg,"149,874",NA,3
2006,Pirates of the Caribbean: Dead Man&#39;s Chest,men,225000000,423315812,1060615812,260054178,489266869,1225855881,383574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2006,Poseidon,men,160000000,60674817,181674817,184927415,70127732,209979090,409182,"English, Spanish",USA,"Mark Protosevich (screenplay), Paul Gallico (novel)",50,5.6,Wolfgang Petersen,12-May-06,"Josh Lucas, Kurt Russell, Jacinda Barrett, Richard Dreyfuss","Action, Adventure, Drama",Nominated for 1 Oscar. Another 5 nominations.,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIwOTMwODM2Nl5BMl5BanBnXkFtZTYwMDY5NjU3._V1_SX300.jpg,"69,675",NA,2
2006,Quinceanera,ok,400000,1692693,2522787,462319,1956408,2915828,451176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2006,Rang De Basanti,ok,5300000,2197694,29197694,6125721,2540087,33746588,405508,"Hindi, Urdu, English, Panjabi",India,"Renzil D'Silva (screenplay), Rakeysh Omprakash Mehra (screenplay), Kamlesh Pandey (story)",NA,8.6,Rakeysh Omprakash Mehra,26-Jan-06,"Aamir Khan, Siddharth, Sharman Joshi, Kunal Kapoor","Drama, History",Nominated for 1 BAFTA Film Award. Another 16 wins & 18 nominations.,157 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEwNzA5MjAwN15BMl5BanBnXkFtZTcwMzY5MzIzMQ@@._V1_SX300.jpg,"36,345",NA,3
2006,Running with Scissors,ok,12000000,6860000,8706701,13869556,7928763,10063173,439289,English,USA,"Ryan Murphy (screenplay), Augusten Burroughs (book)",52,6.2,Ryan Murphy,27-Oct-06,"Annette Bening, Brian Cox, Joseph Fiennes, Evan Rachel Wood","Comedy, Drama",Nominated for 1 Golden Globe. Another 2 wins & 3 nominations.,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIwOTU2NjE0N15BMl5BanBnXkFtZTcwMTg2MDUzMQ@@._V1_SX300.jpg,"18,296",NA,3
2006,She&#39;s the Man,men,25000000,33889159,55279608,28894909,39168966,63891969,454945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2006,Sherrybaby,dubious,2000000,199176,622806,2311593,230207,719837,423169,English,USA,Laurie Collyer,66,6.7,Laurie Collyer,9-Feb-07,"Maggie Gyllenhaal, Michelle Hurst, Sandra Rodríguez, Anna Simpson",Drama,Nominated for 1 Golden Globe. Another 8 wins & 6 nominations.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU1Mzc0ODE4MF5BMl5BanBnXkFtZTcwNjU1MzYzMQ@@._V1_SX300.jpg,"9,078",NA,-1
2006,Shortbus,ok,2000000,1985292,1985292,2311593,2294593,2294593,367027,English,USA,John Cameron Mitchell,64,6.6,John Cameron Mitchell,6-Oct-06,"Sook-Yin Lee, Paul Dawson, Lindsay Beamish, PJ DeBoy","Comedy, Drama, Romance",6 wins & 5 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE2NjQ5MDE2MF5BMl5BanBnXkFtZTcwOTc4ODA0MQ@@._V1_SX300.jpg,"23,575",NA,3
2006,Silent Hill,ok,50000000,46982632,99982632,57789817,54302354,115559561,384537,English,"Canada, France, Japan, USA",Roger Avary,30,6.6,Christophe Gans,21-Apr-06,"Radha Mitchell, Sean Bean, Laurie Holden, Deborah Kara Unger","Horror, Mystery",8 nominations.,125 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI4NzQ3NTgxNV5BMl5BanBnXkFtZTcwMTMwOTIzMQ@@._V1_SX300.jpg,"133,393",NA,3
2006,Slither,ok,15250000,7802450,12930343,17625894,9018043,14944843,439815,English,"Canada, USA",James Gunn,69,6.5,James Gunn,31-Mar-06,"Don Thompson, Nathan Fillion, Gregg Henry, Xantha Radley","Comedy, Horror, Sci-Fi",2 wins & 4 nominations.,95 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEyNTE0NDI2OF5BMl5BanBnXkFtZTcwODcwODMzMQ@@._V1_SX300.jpg,"50,784",NA,3
2006,Smokin&#39; Aces,dubious,17000000,35662731,56047261,19648538,41218854,64779219,475394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
2006,Snakes on a Plane,ok,33000000,34020814,62020814,38141279,39321133,71683430,417148,English,"Germany, USA, Canada","John Heffernan (screenplay), Sebastian Gutierrez (screenplay), David Dalessandro (story), John Heffernan (story)",58,5.7,David R. Ellis,18-Aug-06,"Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard","Action, Thriller",1 win & 6 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE0NzI3MjkxM15BMl5BanBnXkFtZTcwNjEzODIzMQ@@._V1_SX300.jpg,"102,897",NA,3
2006,Southland Tales,ok,17000000,275380,364607,19648538,318283,421411,405336,English,"France, Germany, USA",Richard Kelly,44,5.5,Richard Kelly,7-Dec-07,"Carlos Amezcua, Curtis Armstrong, Robert Benz, Todd Berger","Comedy, Drama, Sci-Fi",2 nominations.,145 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgzNzgyMTI0MV5BMl5BanBnXkFtZTcwMzg3OTI1MQ@@._V1_SX300.jpg,"29,562",NA,3
2006,Stick It,ok,20000000,26910736,30399714,23115927,31103330,35135878,430634,English,"Germany, USA",Jessica Bendinger,53,6.3,Jessica Bendinger,28-Apr-06,"Jeff Bridges, Missy Peregrym, Vanessa Lengies, Nikki SooHoo","Comedy, Drama, Sport",N/A,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI1MDAzMDgzMF5BMl5BanBnXkFtZTcwNzc1ODQzMQ@@._V1_SX300.jpg,"18,175",NA,3
2006,Stranger Than Fiction,ok,30000000,40435190,45235190,34673890,46734845,52282667,420223,English,USA,Zach Helm,67,7.7,Marc Forster,10-Nov-06,"Will Ferrell, William Dick, Guy Massey, Martha Espinoza","Comedy, Drama, Fantasy",Nominated for 1 Golden Globe. Another 3 wins & 11 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY5MjA3MTY2Ml5BMl5BanBnXkFtZTcwNTMzNzYzMw@@._V1_SX300.jpg,"158,488",NA,3
2006,Superman Returns,notalk,232000000,200120000,390874000,268144752,231297965,451770741,348150,"English, German, French",USA,"Michael Dougherty (screenplay), Dan Harris (screenplay), Bryan Singer (story), Michael Dougherty (story), Dan Harris (story), Jerry Siegel (characters), Joe Shuster (characters)",72,6.2,Bryan Singer,28-Jun-06,"Brandon Routh, Kate Bosworth, Kevin Spacey, James Marsden","Action, Adventure, Fantasy",Nominated for 1 Oscar. Another 10 wins & 22 nominations.,154 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU3NzA5MjI0Nl5BMl5BanBnXkFtZTcwMTEwNzMzMQ@@._V1_SX300.jpg,"205,733",NA,1
2006,Take the Lead,ok,30000000,34742066,65390493,34673890,40154753,75578093,446046,English,USA,Dianne Houston,55,6.6,Liz Friedlander,7-Apr-06,"Antonio Banderas, Yaya Alafia, Rob Brown, Alfre Woodard","Drama, Music",1 win & 6 nominations.,118 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAwODMxMjk2OF5BMl5BanBnXkFtZTYwNDEwMTY2._V1_SX300.jpg,"18,271",NA,3
2006,The Ant Bully,men,45000000,28142535,49610898,52010836,32527039,57340095,429589,English,USA,"John A. Davis, John Nickle (book)",59,5.9,John A. Davis,28-Jul-06,"Julia Roberts, Nicolas Cage, Meryl Streep, Paul Giamatti","Animation, Adventure, Comedy",1 win & 3 nominations.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE2OTYwMzQzNl5BMl5BanBnXkFtZTcwNDM1MjMzMQ@@._V1_SX300.jpg,"24,802",NA,2
2006,The Break Up,notalk,52000000,118806699,202944203,60101410,137316349,234562168,452594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2006,The Da Vinci Code,notalk,125000000,217536138,767820459,144474543,251427474,887444081,382625,"English, French, Latin, Spanish","USA, Malta, France, UK","Akiva Goldsman (screenplay), Dan Brown (novel)",46,6.5,Ron Howard,19-May-06,"Tom Hanks, Audrey Tautou, Ian McKellen, Jean Reno","Mystery, Thriller",Nominated for 1 Golden Globe. Another 1 win & 16 nominations.,149 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIxMjQyMTc3Nl5BMl5BanBnXkFtZTcwMTA1MDUzMw@@._V1_SX300.jpg,"237,427",NA,1
2006,The Dead Girl,ok,3300000,19875,19875,3814128,22971,22971,783238,English,USA,Karen Moncrieff,65,6.8,Karen Moncrieff,26-Apr-07,"Toni Collette, Piper Laurie, Donnie Smith, Michael Raysses","Drama, Mystery, Thriller",2 wins & 4 nominations.,85 min,movie,http://ia.media-imdb.com/images/M/MV5BNzE4MDYzMzg3MF5BMl5BanBnXkFtZTcwNDU2ODA0MQ@@._V1_SX300.jpg,"10,463",NA,3
2006,The Departed,notalk,90000000,133311000,290539042,104021671,154080367,335803963,407887,"English, Cantonese","USA, Hong Kong","William Monahan (screenplay), Alan Mak, Felix Chong",86,8.5,Martin Scorsese,6-Oct-06,"Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg","Crime, Drama, Thriller",Won 4 Oscars. Another 64 wins & 63 nominations.,151 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_SX300.jpg,"597,745",NA,1
2006,The Devil Wears Prada,ok,35000000,124740460,326551094,40452872,144174568,377426561,458352,"English, French",USA,"Aline Brosh McKenna (screenplay), Lauren Weisberger (novel)",62,6.8,David Frankel,30-Jun-06,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci","Comedy, Drama, Romance",Nominated for 2 Oscars. Another 14 wins & 28 nominations.,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMyNjk4Njc3NV5BMl5BanBnXkFtZTcwNDkyMTEzMw@@._V1_SX300.jpg,"201,103",NA,3
2006,The Fountain,dubious,35000000,10144010,15461638,40452872,11724410,17870505,414993,"English, Maya","USA, Canada","Darren Aronofsky (screenplay), Darren Aronofsky (story), Ari Handel (story)",51,7.4,Darren Aronofsky,22-Nov-06,"Hugh Jackman, Rachel Weisz, Ellen Burstyn, Mark Margolis","Drama, Romance, Sci-Fi",Nominated for 1 Golden Globe. Another 6 wins & 16 nominations.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU5OTczMTcxMV5BMl5BanBnXkFtZTcwNDg3MTEzMw@@._V1_SX300.jpg,"155,096",NA,-1
2006,The Grudge 2,ok,20000000,39143839,70743839,23115927,45242306,81765471,433386,"English, Japanese","USA, Japan","Stephen Susco, Takashi Shimizu (film ""Ju-On: The Grudge"")",33,4.9,Takashi Shimizu,13-Oct-06,"Sarah Michelle Gellar, Amber Tamblyn, Arielle Kebbel, Takako Fuji","Horror, Thriller",2 nominations.,102 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE3NDIxMDc2MF5BMl5BanBnXkFtZTcwMTg2MTkzMQ@@._V1_SX300.jpg,"30,467",NA,3
2006,The History Boys,notalk,3700000,2730296,13425589,4276446,3155666,15517247,464049,English,UK,"Alan Bennett (screenplay), Alan Bennett (play)",74,6.8,Nicholas Hytner,13-Oct-06,"Samuel Anderson, James Corden, Stephen Campbell Moore, Richard Griffiths","Comedy, Drama",Nominated for 2 BAFTA Film Awards. Another 2 wins & 11 nominations.,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ3NTMxMzY5MF5BMl5BanBnXkFtZTcwMzY4OTQ0MQ@@._V1_SX300.jpg,"15,237",NA,1
2006,The Holiday,ok,85000000,63280000,205190324,98242689,73138793,237158227,457939,English,USA,Nancy Meyers,52,6.9,Nancy Meyers,8-Dec-06,"Cameron Diaz, Kate Winslet, Jude Law, Jack Black","Comedy, Romance",1 win & 5 nominations.,138 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM2MzEyNDkxNF5BMl5BanBnXkFtZTcwODE5NjkzMQ@@._V1_SX300.jpg,"137,228",NA,3
2006,The Host,ok,50000000,26623701,58188384,57789817,30771576,67253922,468492,"Korean, English",South Korea,"Joon-ho Bong (screenplay), Won-jun Ha (screenplay), Chul-hyun Baek (screenplay)",85,7,Joon-ho Bong,27-Jul-06,"Kang-ho Song, Hie-bong Byeon, Hae-il Park, Doona Bae","Action, Horror, Sci-Fi",19 wins & 13 nominations.,119 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyNTk4NzAyMF5BMl5BanBnXkFtZTcwMTM2ODE0MQ@@._V1_SX300.jpg,"53,186",NA,3
2006,The Illusionist,nowomen,16500000,39868642,83792062,19070640,46080031,96846559,443543,English,"USA, Czech Republic","Neil Burger (screenplay), Steven Millhauser (short story ""Eisenheim the Illusionist"")",68,7.6,Neil Burger,1-Sep-06,"Edward Norton, Paul Giamatti, Jessica Biel, Rufus Sewell","Drama, Mystery, Romance",Nominated for 1 Oscar. Another 6 wins & 8 nominations.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM1MjQyMDkzN15BMl5BanBnXkFtZTcwNzAyNTQzMQ@@._V1_SX300.jpg,"225,088",NA,0
2006,The Lake House,dubious,40000000,52330111,114830111,46231854,60482951,132720223,410297,English,"USA, Australia","David Auburn (screenplay), Eun-Jeong Kim (motion picture ""Siworae""), Ji-na Yeo (motion picture ""Siworae"")",52,6.8,Alejandro Agresti,16-Jun-06,"Keanu Reeves, Sandra Bullock, Christopher Plummer, Ebon Moss-Bachrach","Drama, Fantasy, Romance",2 wins & 1 nomination.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYxMTgxNDI3MV5BMl5BanBnXkFtZTcwMzIxMTIzMw@@._V1_SX300.jpg,"91,915",NA,-1
2006,The Painted Veil,dubious,19400000,8060487,15118795,22422449,9316281,17474248,446755,"Mandarin, English, French","China, USA, Canada","Ron Nyswaner (screenplay), W. Somerset Maugham (novel)",69,7.5,John Curran,19-Jan-07,"Catherine An, Bin Li, Bin Wu, Alan David","Drama, Romance",Won 1 Golden Globe. Another 7 wins & 3 nominations.,125 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMzODg4MjU4OF5BMl5BanBnXkFtZTYwNDAzNTU3._V1_SX300.jpg,"64,691",NA,-1
2006,The Prestige,notalk,40000000,53089891,107896006,46231854,61361102,124705810,482571,English,"USA, UK","Jonathan Nolan (screenplay), Christopher Nolan (screenplay), Christopher Priest (novel)",66,8.5,Christopher Nolan,20-Oct-06,"Hugh Jackman, Christian Bale, Michael Caine, Piper Perabo","Drama, Mystery, Thriller",Nominated for 2 Oscars. Another 4 wins & 17 nominations.,130 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA4NDI0MTIxNF5BMl5BanBnXkFtZTYwNTM0MzY2._V1_SX300.jpg,"555,742",NA,1
2006,The Pursuit of Happyness,nowomen,55000000,162586036,307325633,63568799,187916346,355205844,454921,"English, Cantonese",USA,Steve Conrad,64,7.9,Gabriele Muccino,15-Dec-06,"Will Smith, Jaden Smith, Thandie Newton, Brian Howe","Biography, Drama",Nominated for 1 Oscar. Another 11 wins & 18 nominations.,117 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ5NjQ0NDI3NF5BMl5BanBnXkFtZTcwNDI0MjEzMw@@._V1_SX300.jpg,"245,551",NA,0
2006,The Queen,dubious,15000000,56441711,128885873,17336945,65235123,148965821,436697,"English, German, French","UK, USA, France, Italy",Peter Morgan,91,7.4,Stephen Frears,15-Sep-06,"Helen Mirren, James Cromwell, Alex Jennings, Roger Allam","Biography, Drama",Won 1 Oscar. Another 64 wins & 59 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ3NTMxODg1Ml5BMl5BanBnXkFtZTcwMjEyMjczMQ@@._V1_SX300.jpg,"69,213",NA,-1
2006,The Wind That Shakes the Barley,notalk,8300000,1829142,25670174,9593110,2114116,29669493,460989,"English, Irish, Latin","Ireland, UK, Germany, Italy, Spain, France, Belgium, Switzerland",Paul Laverty,82,7.6,Ken Loach,23-Jun-06,"Cillian Murphy, Padraic Delaney, Liam Cunningham, Orla Fitzgerald","Drama, History, War",5 wins & 22 nominations.,127 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc1MjA5ODY2Ml5BMl5BanBnXkFtZTcwMTk2MTQ1MQ@@._V1_SX300.jpg,"30,532",NA,1
